timestamp,equity,cash,holdings,holdings_value
2025-07-13 20:00:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 20:01:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 20:02:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 20:03:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 20:04:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 20:05:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 20:06:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 20:07:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 20:08:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 20:09:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 20:10:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 20:11:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 20:12:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 20:13:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 20:14:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 20:15:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 20:16:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 20:17:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 20:18:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 20:19:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 20:20:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 20:21:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 20:22:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 20:23:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 20:24:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 20:25:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 20:26:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 20:27:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 20:28:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 20:29:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 20:30:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 20:31:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 20:32:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 20:33:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 20:34:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 20:35:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 20:36:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 20:37:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 20:38:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 20:39:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 20:40:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 20:41:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 20:42:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 20:43:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 20:44:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 20:45:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 20:46:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 20:47:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 20:48:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 20:49:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 20:50:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 20:51:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 20:52:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 20:53:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 20:54:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 20:55:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 20:56:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 20:57:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 20:58:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 20:59:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 21:00:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 21:01:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 21:02:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 21:03:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 21:04:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 21:05:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 21:06:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 21:07:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 21:08:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 21:09:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 21:10:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 21:11:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 21:12:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 21:13:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 21:14:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 21:15:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 21:16:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 21:17:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 21:18:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 21:19:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 21:20:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 21:21:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 21:22:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 21:23:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 21:24:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 21:25:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 21:26:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 21:27:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 21:28:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 21:29:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 21:30:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 21:31:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 21:32:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 21:33:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 21:34:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 21:35:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 21:36:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 21:37:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 21:38:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 21:39:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 21:40:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 21:41:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 21:42:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 21:43:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 21:44:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 21:45:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 21:46:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 21:47:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 21:48:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 21:49:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 21:50:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 21:51:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 21:52:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 21:53:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 21:54:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 21:55:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 21:56:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 21:57:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 21:58:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 21:59:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 22:00:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 22:01:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 22:02:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 22:03:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 22:04:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 22:05:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 22:06:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 22:07:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 22:08:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 22:09:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 22:10:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 22:11:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 22:12:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 22:13:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 22:14:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 22:15:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 22:16:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 22:17:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 22:18:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 22:19:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 22:20:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 22:21:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 22:22:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 22:23:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 22:24:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 22:25:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 22:26:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 22:27:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 22:28:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 22:29:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 22:30:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 22:31:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 22:32:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 22:33:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 22:34:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 22:35:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 22:36:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 22:37:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 22:38:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 22:39:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 22:40:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 22:41:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 22:42:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 22:43:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 22:44:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 22:45:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 22:46:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 22:47:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 22:48:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 22:49:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 22:50:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 22:51:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 22:52:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 22:53:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 22:54:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 22:55:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 22:56:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 22:57:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 22:58:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 22:59:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 23:00:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 23:01:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 23:02:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 23:03:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 23:04:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 23:05:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 23:06:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 23:07:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 23:08:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 23:09:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 23:10:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 23:11:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 23:12:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 23:13:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 23:14:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 23:15:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 23:16:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 23:17:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 23:18:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 23:19:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 23:20:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 23:21:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 23:22:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 23:23:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 23:24:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 23:25:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 23:26:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 23:27:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 23:28:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 23:29:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 23:30:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 23:31:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 23:32:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 23:33:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 23:34:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 23:35:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 23:36:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 23:37:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 23:38:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 23:39:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 23:40:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 23:41:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 23:42:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 23:43:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 23:44:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 23:45:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 23:46:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 23:47:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 23:48:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 23:49:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 23:50:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 23:51:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 23:52:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 23:53:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 23:54:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 23:55:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 23:56:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 23:57:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 23:58:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-13 23:59:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-14 00:00:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-14 00:01:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-14 00:02:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-14 00:03:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-14 00:04:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-14 00:05:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-14 00:06:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-14 00:07:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-14 00:08:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-14 00:09:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-14 00:10:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-14 00:11:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-14 00:12:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-14 00:13:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-14 00:14:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-14 00:15:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-14 00:16:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-14 00:17:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-14 00:18:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-14 00:19:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-14 00:20:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-14 00:21:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-14 00:22:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-14 00:23:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-14 00:24:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-14 00:25:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-14 00:26:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-14 00:27:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-14 00:28:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-14 00:29:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-14 00:30:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-14 00:31:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-14 00:32:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-14 00:33:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-14 00:34:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-14 00:35:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-14 00:36:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-14 00:37:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-14 00:38:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-14 00:39:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-14 00:40:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-14 00:41:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-14 00:42:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-14 00:43:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-14 00:44:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-14 00:45:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-14 00:46:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-14 00:47:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-14 00:48:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-14 00:49:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-14 00:50:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-14 00:51:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-14 00:52:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-14 00:53:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-14 00:54:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-14 00:55:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-14 00:56:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-14 00:57:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-14 00:58:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-14 00:59:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-14 01:00:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-14 01:01:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-14 01:02:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-14 01:03:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-14 01:04:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-14 01:05:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-14 01:06:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-14 01:07:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-14 01:08:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-14 01:09:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-14 01:10:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-14 01:11:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-14 01:12:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-14 01:13:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-14 01:14:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-14 01:15:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-14 01:16:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-14 01:17:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-14 01:18:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-14 01:19:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-14 01:20:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-14 01:21:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-14 01:22:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-14 01:23:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-14 01:24:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-14 01:25:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-14 01:26:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-14 01:27:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-14 01:28:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-14 01:29:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-14 01:30:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-14 01:31:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-14 01:32:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-14 01:33:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-14 01:34:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-14 01:35:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-14 01:36:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-14 01:37:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-14 01:38:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
2025-07-14 01:39:00+00:00,115531.59945099812,115531.59945099812,0.0,0.0
